week_start,sku_id,units_sold,gb_prediction,forecast_lower_80,forecast_upper_80
2023-07-17,S004_P0019,1114,985.1921587324374,594.6591677257013,1345.210721590674
2023-07-24,S004_P0019,521,963.578351785722,573.0453607789859,1323.5969146439588
2023-07-31,S004_P0019,1578,939.1086722710123,548.5756812642762,1299.1272351292491
2023-08-07,S004_P0019,947,827.5892651686509,437.0562741619148,1187.6078280268875
2023-08-14,S004_P0019,1536,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-21,S004_P0019,794,828.9250007300977,438.3920097233617,1188.9435635883344
2023-08-28,S004_P0019,1131,980.9010143343734,590.3680233276373,1340.9195771926102
2023-09-04,S004_P0019,791,961.3398305753029,570.8068395685668,1321.3583934335397
2023-09-11,S004_P0019,713,966.5073829966092,575.9743919898731,1326.5259458548458
2023-09-18,S004_P0019,849,973.511344488365,582.978353481629,1333.5299073466017
2023-09-25,S004_P0019,1460,981.6074441227864,591.0744531160503,1341.6260069810232
2023-10-02,S004_P0019,1331,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-09,S004_P0019,1425,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-16,S004_P0019,955,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-23,S004_P0019,575,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-30,S004_P0019,1214,948.9098347371696,558.3768437304336,1308.9283975954063
2023-11-06,S004_P0019,1177,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-13,S004_P0019,992,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-20,S004_P0019,1029,912.9218615969423,522.3888705902064,1272.940424455179
2023-11-27,S004_P0019,686,945.6925211852096,555.1595301784735,1305.7110840434461
2023-12-04,S004_P0019,1071,952.5847542555088,562.0517632487727,1312.6033171137456
2023-12-11,S004_P0019,629,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-18,S004_P0019,388,947.8660278899167,557.3330368831807,1307.8845907481534
2023-12-25,S004_P0019,906,944.5608468575892,554.0278558508533,1304.579409715826
2023-07-03,S004_P0020,1186,950.1045491003358,559.5715580935998,1310.1231119585725
2023-07-10,S004_P0020,617,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-17,S004_P0020,919,950.1045491003358,559.5715580935998,1310.1231119585725
2023-07-24,S004_P0020,819,962.5345449384691,572.001553931733,1322.5531077967057
2023-07-31,S004_P0020,962,962.8600966683289,572.3271056615929,1322.8786595265656
2023-08-07,S004_P0020,809,951.6149891833501,561.081998176614,1311.6335520415869
2023-08-14,S004_P0020,837,973.7796524234479,583.246661416712,1333.7982152816846
2023-08-21,S004_P0020,873,951.6149891833501,561.081998176614,1311.6335520415869
2023-08-28,S004_P0020,800,968.6121000021417,578.0791089954057,1328.6306628603784
2023-09-04,S004_P0020,1145,951.6249785014783,561.0919874947422,1311.643541359715
2023-09-11,S004_P0020,1052,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-18,S004_P0020,1267,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-25,S004_P0020,983,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-02,S004_P0020,819,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-09,S004_P0020,768,997.3012295853389,606.7682385786029,1357.3197924435756
2023-10-16,S004_P0020,1224,963.9062409439024,573.3732499371663,1323.9248038021392
2023-10-23,S004_P0020,1348,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-30,S004_P0020,788,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-06,S004_P0020,1732,972.5849380602817,582.0519470535457,1332.6035009185184
2023-11-13,S004_P0020,1328,985.9463934083086,595.4134024015725,1345.9649562665454
2023-11-20,S004_P0020,1150,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-27,S004_P0020,672,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-04,S004_P0020,705,972.3320606402516,581.7990696335155,1332.3506234984884
2023-12-11,S004_P0020,1725,980.6327063992904,590.0997153925543,1340.651269257527
2023-12-18,S004_P0020,1099,900.246431238032,509.7134402312959,1260.2649940962688
2023-12-25,S004_P0020,858,876.1310359041886,485.59804489745255,1236.1495987624253
2023-07-03,S005_P0001,666,947.4907650776001,556.9577740708642,1307.5093279358368
2023-07-10,S005_P0001,560,956.1821041640084,565.6491131572723,1316.200667022245
2023-07-17,S005_P0001,1247,939.1849933452168,548.6520023384808,1299.2035562034534
2023-07-24,S005_P0001,1619,962.5345449384691,572.001553931733,1322.5531077967057
2023-07-31,S005_P0001,1113,854.6876040459291,464.15461303919307,1214.706166904166
2023-08-07,S005_P0001,711,969.0996107507167,578.5666197439807,1329.1181736089534
2023-08-14,S005_P0001,1103,956.1781230851149,565.6451320783788,1316.1966859433514
2023-08-21,S005_P0001,914,948.534571924853,558.001580918117,1308.5531347830897
2023-08-28,S005_P0001,544,952.658796030603,562.1258050238669,1312.6773588888395
2023-09-04,S005_P0001,944,930.7925959969207,540.2596049901847,1290.8111588551574
2023-09-11,S005_P0001,2268,951.6173266116707,561.0843356049347,1311.6358894699074
2023-09-18,S005_P0001,1436,829.9809800133768,439.44798900664074,1189.9995428716134
2023-09-25,S005_P0001,681,825.1592209444071,434.6262299376711,1185.1777838026437
2023-10-02,S005_P0001,568,969.0084576180362,578.4754666113001,1329.0270204762728
2023-10-09,S005_P0001,1087,847.7277593309664,457.1947683242303,1207.746322189203
2023-10-16,S005_P0001,1733,982.6512509700393,592.1182599633032,1342.669813828276
2023-10-23,S005_P0001,856,893.9081835938752,503.3751925871391,1253.9267464521117
2023-10-30,S005_P0001,1109,921.3765809317753,530.8435899250392,1281.3951437900118
2023-11-06,S005_P0001,951,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-13,S005_P0001,1074,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-20,S005_P0001,703,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-27,S005_P0001,793,974.5551513356179,584.0221603288819,1334.5737141938546
2023-12-04,S005_P0001,563,971.5411312130288,581.0081402062929,1331.5596940712655
2023-12-11,S005_P0001,809,941.7884728262442,551.2554818195081,1301.807035684481
2023-12-18,S005_P0001,863,962.8624340966495,572.3294430899134,1322.880996954886
2023-12-25,S005_P0001,743,1098.4912513334284,707.9582603266924,1458.509814191665
2023-07-03,S005_P0002,1342,821.699734819493,431.1667438127569,1181.7182976777297
2023-07-10,S005_P0002,1289,787.7187935176221,397.18580251088605,1147.7373563758588
2023-07-17,S005_P0002,1172,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-24,S005_P0002,1242,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-31,S005_P0002,1007,950.2528510887018,559.7198600819659,1310.2714139469385
2023-08-07,S005_P0002,1234,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-14,S005_P0002,1172,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-21,S005_P0002,991,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-28,S005_P0002,710,945.1326877576256,554.5996967508895,1305.1512506158624
2023-09-04,S005_P0002,622,971.9540092829111,581.4210182761751,1331.9725721411478
2023-09-11,S005_P0002,966,947.8660278899167,557.3330368831807,1307.8845907481534
2023-09-18,S005_P0002,1348,953.9569478655955,563.4239568588594,1313.975510723832
2023-09-25,S005_P0002,253,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-02,S005_P0002,731,948.0309712143966,557.4979802076605,1308.0495340726334
2023-10-09,S005_P0002,1079,948.6657116801981,558.132720673462,1308.6842745384347
2023-10-16,S005_P0002,773,842.5322487415789,451.99925773484284,1202.5508115998155
2023-10-23,S005_P0002,730,934.7583536927867,544.2253626860506,1294.7769165510235
2023-10-30,S005_P0002,986,965.4635761493563,574.9305851426202,1325.482139007593
2023-11-06,S005_P0002,843,948.5369093531737,558.0039183464376,1308.5554722114102
2023-11-13,S005_P0002,618,912.9006388004528,522.3676477937167,1272.9192016586894
2023-11-20,S005_P0002,638,983.3153402820915,592.7823492753555,1343.3339031403282
2023-11-27,S005_P0002,1010,983.3153402820915,592.7823492753555,1343.3339031403282
2023-12-04,S005_P0002,870,960.29602372805,569.763032721314,1320.3145865862866
2023-12-11,S005_P0002,1455,960.29602372805,569.763032721314,1320.3145865862866
2023-12-18,S005_P0002,1396,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-25,S005_P0002,1394,879.1623041073171,488.6293131005811,1239.1808669655538
2023-07-03,S005_P0003,978,907.0309148792327,516.4979238724966,1267.0494777374693
2023-07-10,S005_P0003,1616,926.0805267089896,535.5475357022535,1286.0990895672262
2023-07-17,S005_P0003,700,996.3124082416924,605.7794172349563,1356.3309710999292
2023-07-24,S005_P0003,1049,898.3515089526508,507.8185179459147,1258.3700718108876
2023-07-31,S005_P0003,905,994.3721983744517,603.8392073677157,1354.3907612326884
2023-08-07,S005_P0003,1289,965.5316827436446,574.9986917369085,1325.5502456018812
2023-08-14,S005_P0003,890,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-21,S005_P0003,772,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-28,S005_P0003,581,980.9010143343734,590.3680233276373,1340.9195771926102
2023-09-04,S005_P0003,714,947.8660278899167,557.3330368831807,1307.8845907481534
2023-09-11,S005_P0003,861,979.5888995520376,589.0559085453015,1339.6074624102744
2023-09-18,S005_P0003,1514,960.29602372805,569.763032721314,1320.3145865862866
2023-09-25,S005_P0003,1354,982.6512509700393,592.1182599633032,1342.669813828276
2023-10-02,S005_P0003,1710,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-09,S005_P0003,1533,1174.277895781813,783.744904775077,1534.2964586400497
2023-10-16,S005_P0003,679,857.3275613404296,466.79457033369357,1217.3461241986663
2023-10-23,S005_P0003,905,946.3453963299494,555.8124053232134,1306.363959188186
2023-10-30,S005_P0003,989,870.8665275655064,480.3335365587704,1230.8850904237431
2023-11-06,S005_P0003,954,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-13,S005_P0003,1049,960.29602372805,569.763032721314,1320.3145865862866
2023-11-20,S005_P0003,941,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-27,S005_P0003,1475,948.5369093531737,558.0039183464376,1308.5554722114102
2023-12-04,S005_P0003,1108,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-11,S005_P0003,932,959.5144374632403,568.9814464565043,1319.533000321477
2023-12-18,S005_P0003,732,919.8904738706564,529.3574828639203,1279.9090367288932
2023-12-25,S005_P0003,1338,963.9062409439024,573.3732499371663,1323.9248038021392
2023-07-03,S005_P0004,1287,928.1301709413332,537.5971799345971,1288.14873379957
2023-07-10,S005_P0004,812,963.578351785722,573.0453607789859,1323.5969146439588
2023-07-17,S005_P0004,1314,931.1332439273145,540.6002529205784,1291.1518067855513
2023-07-24,S005_P0004,1364,945.6901837568889,555.157192750153,1305.7087466151256
2023-07-31,S005_P0004,1200,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-07,S005_P0004,292,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-14,S005_P0004,718,985.6056033693967,595.0726123626607,1345.6241662276334
2023-08-21,S005_P0004,786,929.7164081779332,539.1834171711971,1289.73497103617
2023-08-28,S005_P0004,845,979.8572074871205,589.3242164803844,1339.875770345357
2023-09-04,S005_P0004,957,947.6052086796958,557.0722176729598,1307.6237715379325
2023-09-11,S005_P0004,1418,960.29602372805,569.763032721314,1320.3145865862866
2023-09-18,S005_P0004,905,945.6925211852096,555.1595301784735,1305.7110840434461
2023-09-25,S005_P0004,972,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-02,S005_P0004,554,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-09,S005_P0004,762,948.9098347371696,558.3768437304336,1308.9283975954063
2023-10-16,S005_P0004,1371,992.8525516077652,602.3195606010293,1352.871114466002
2023-10-23,S005_P0004,1269,982.6512509700393,592.1182599633032,1342.669813828276
2023-10-30,S005_P0004,1040,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-06,S005_P0004,706,945.1350251859462,554.6020341792102,1305.153588044183
2023-11-13,S005_P0004,1491,980.6327063992904,590.0997153925543,1340.651269257527
2023-11-20,S005_P0004,1375,905.2657485313264,514.7327575245904,1265.284311389563
2023-11-27,S005_P0004,563,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-04,S005_P0004,1122,991.3393006009478,600.8063095942118,1351.3578634591845
2023-12-11,S005_P0004,1149,945.6925211852096,555.1595301784735,1305.7110840434461
2023-12-18,S005_P0004,983,928.5691709870357,538.0361799802997,1288.5877338452724
2023-12-25,S005_P0004,846,961.3398305753029,570.8068395685668,1321.3583934335397
2023-07-03,S005_P0005,779,980.9010143343734,590.3680233276373,1340.9195771926102
2023-07-10,S005_P0005,973,963.9039035155818,573.3709125088458,1323.9224663738185
2023-07-17,S005_P0005,957,947.4907650776001,556.9577740708642,1307.5093279358368
2023-07-24,S005_P0005,1206,962.5345449384691,572.001553931733,1322.5531077967057
2023-07-31,S005_P0005,1292,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-07,S005_P0005,1322,891.7305423330187,501.1975513262826,1251.7491051912552
2023-08-14,S005_P0005,488,945.6901837568889,555.157192750153,1305.7087466151256
2023-08-21,S005_P0005,793,948.2112298705556,557.6782388638196,1308.2297927287923
2023-08-28,S005_P0005,667,993.8940210266975,603.3610300199614,1353.912583884934
2023-09-04,S005_P0005,893,894.393087898647,503.8600968919109,1254.4116507568838
2023-09-11,S005_P0005,1001,927.2881517744594,536.7551607677233,1287.3067146326962
2023-09-18,S005_P0005,690,947.4931025059208,556.9601114991847,1307.5116653641576
2023-09-25,S005_P0005,869,1002.1069705295047,611.5739795227687,1362.1255333877414
2023-10-02,S005_P0005,854,944.6487143379567,554.1157233312206,1304.6672771961935
2023-10-09,S005_P0005,547,951.6173266116707,561.0843356049347,1311.6358894699074
2023-10-16,S005_P0005,1433,930.7925959969207,540.2596049901847,1290.8111588551574
2023-10-23,S005_P0005,964,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-30,S005_P0005,1035,955.2622755116304,564.7292845048944,1315.280838369867
2023-11-06,S005_P0005,1146,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-13,S005_P0005,804,986.0561221003601,595.523131093624,1346.0746849585967
2023-11-20,S005_P0005,1376,966.5073829966092,575.9743919898731,1326.5259458548458
2023-11-27,S005_P0005,959,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-04,S005_P0005,686,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-11,S005_P0005,998,952.5847542555088,562.0517632487727,1312.6033171137456
2023-12-18,S005_P0005,855,955.2622755116304,564.7292845048944,1315.280838369867
2023-12-25,S005_P0005,1599,994.0221363114166,603.4891453046805,1354.0406991696532
2023-07-03,S005_P0006,1054,928.5446430726167,538.0116520658808,1288.5632059308534
2023-07-10,S005_P0006,1274,963.578351785722,573.0453607789859,1323.5969146439588
2023-07-17,S005_P0006,947,919.8881364423357,529.3551454355998,1279.9066993005724
2023-07-24,S005_P0006,873,948.534571924853,558.001580918117,1308.5531347830897
2023-07-31,S005_P0006,1473,963.578351785722,573.0453607789859,1323.5969146439588
2023-08-07,S005_P0006,786,945.6901837568889,555.157192750153,1305.7087466151256
2023-08-14,S005_P0006,577,963.9039035155818,573.3709125088458,1323.9224663738185
2023-08-21,S005_P0006,1038,957.2259110112612,566.6929200045251,1317.244473869498
2023-08-28,S005_P0006,880,969.6559068493946,579.1229158426586,1329.6744697076313
2023-09-04,S005_P0006,650,985.0123152531072,594.4793242463711,1345.030878111344
2023-09-11,S005_P0006,1477,941.7884728262442,551.2554818195081,1301.807035684481
2023-09-18,S005_P0006,851,945.6925211852096,555.1595301784735,1305.7110840434461
2023-09-25,S005_P0006,1662,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-02,S005_P0006,1065,906.2611822695665,515.7281912628305,1266.2797451278032
2023-10-09,S005_P0006,1094,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-16,S005_P0006,798,945.6925211852096,555.1595301784735,1305.7110840434461
2023-10-23,S005_P0006,1276,997.3012295853389,606.7682385786029,1357.3197924435756
2023-10-30,S005_P0006,766,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-06,S005_P0006,1452,966.5073829966092,575.9743919898731,1326.5259458548458
2023-11-13,S005_P0006,587,955.2622755116304,564.7292845048944,1315.280838369867
2023-11-20,S005_P0006,857,943.7254978261756,553.1925068194396,1303.7440606844123
2023-11-27,S005_P0006,726,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-04,S005_P0006,1346,963.9062409439024,573.3732499371663,1323.9248038021392
2023-12-11,S005_P0006,859,936.3399283246289,545.8069373178928,1296.3584911828657
2023-12-18,S005_P0006,1328,949.8039463817053,559.2709553749692,1309.822509239942
2023-12-25,S005_P0006,1307,928.5691709870357,538.0361799802997,1288.5877338452724
2023-07-03,S005_P0007,950,926.5750580534059,536.0420670466699,1286.5936209116426
2023-07-10,S005_P0007,1043,973.438376810663,582.905385803927,1333.4569396688998
2023-07-17,S005_P0007,993,952.658796030603,562.1258050238669,1312.6773588888395
2023-07-24,S005_P0007,985,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-31,S005_P0007,754,955.8173092015165,565.2843181947806,1315.8358720597532
2023-08-07,S005_P0007,214,980.9010143343734,590.3680233276373,1340.9195771926102
2023-08-14,S005_P0007,1307,835.7706945621088,445.2377035553728,1195.7892574203456
2023-08-21,S005_P0007,800,954.4153775856903,563.8823865789543,1314.433940443927
2023-08-28,S005_P0007,1013,948.6633742518775,558.1303832451415,1308.6819371101142
2023-09-04,S005_P0007,704,933.4084862632444,542.8754952565084,1293.427049121481
2023-09-11,S005_P0007,679,964.9853970091971,574.452406002461,1325.0039598674339
2023-09-18,S005_P0007,773,947.8660278899167,557.3330368831807,1307.8845907481534
2023-09-25,S005_P0007,1104,962.8624340966495,572.3294430899134,1322.880996954886
2023-10-02,S005_P0007,721,954.2184686643775,563.6854776576415,1314.2370315226142
2023-10-09,S005_P0007,1083,962.8624340966495,572.3294430899134,1322.880996954886
2023-10-16,S005_P0007,1279,999.1901672644194,608.6571762576834,1359.208730122656
2023-10-23,S005_P0007,964,928.5691709870357,538.0361799802997,1288.5877338452724
2023-10-30,S005_P0007,879,955.2622755116304,564.7292845048944,1315.280838369867
2023-11-06,S005_P0007,1142,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-13,S005_P0007,1022,999.1901672644194,608.6571762576834,1359.208730122656
2023-11-20,S005_P0007,670,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-27,S005_P0007,858,948.9098347371696,558.3768437304336,1308.9283975954063
2023-12-04,S005_P0007,1383,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-11,S005_P0007,1059,987.7714143011156,597.2384232943796,1347.7899771593522
2023-12-18,S005_P0007,539,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-25,S005_P0007,883,890.5185729802489,499.98558197351286,1250.5371358384855
2023-07-03,S005_P0008,784,950.0943576233827,559.5613666166466,1310.1129204816193
2023-07-10,S005_P0008,1356,968.1347967577307,577.6018057509946,1328.1533596159675
2023-07-17,S005_P0008,901,860.7550931782085,470.2221021714725,1220.7736560364451
2023-07-24,S005_P0008,875,945.6901837568889,555.157192750153,1305.7087466151256
2023-07-31,S005_P0008,1126,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-07,S005_P0008,1505,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-14,S005_P0008,1134,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-21,S005_P0008,668,936.8852472611273,546.3522562543912,1296.9038101193642
2023-08-28,S005_P0008,1050,940.2288001924696,549.6958091857337,1300.2473630507063
2023-09-04,S005_P0008,888,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-11,S005_P0008,1414,961.3398305753029,570.8068395685668,1321.3583934335397
2023-09-18,S005_P0008,827,982.6512509700393,592.1182599633032,1342.669813828276
2023-09-25,S005_P0008,631,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-02,S005_P0008,954,912.9799931713094,522.4470021645734,1272.998556029546
2023-10-09,S005_P0008,704,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-16,S005_P0008,723,932.1935146244404,541.6605236177043,1292.2120774826772
2023-10-23,S005_P0008,1443,955.8938218229355,565.3608308161995,1315.9123846811722
2023-10-30,S005_P0008,724,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-06,S005_P0008,1019,963.9062409439024,573.3732499371663,1323.9248038021392
2023-11-13,S005_P0008,599,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-20,S005_P0008,1211,993.903739008168,603.370748001432,1353.9223018664047
2023-11-27,S005_P0008,670,982.6512509700393,592.1182599633032,1342.669813828276
2023-12-04,S005_P0008,1429,942.6816909789227,552.1486999721867,1302.7002538371594
2023-12-11,S005_P0008,1123,982.6512509700393,592.1182599633032,1342.669813828276
2023-12-18,S005_P0008,666,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-25,S005_P0008,865,948.9098347371696,558.3768437304336,1308.9283975954063
2023-07-03,S005_P0009,1057,980.9010143343734,590.3680233276373,1340.9195771926102
2023-07-10,S005_P0009,628,982.6489135417187,592.1159225349827,1342.6674763999554
2023-07-17,S005_P0009,853,939.1849933452168,548.6520023384808,1299.2035562034534
2023-07-24,S005_P0009,1838,951.6149891833501,561.081998176614,1311.6335520415869
2023-07-31,S005_P0009,1108,917.2412046285029,526.7082136217668,1277.2597674867397
2023-08-07,S005_P0009,1004,876.128698475868,485.5957074691319,1236.1472613341048
2023-08-14,S005_P0009,663,1007.5062435385111,616.973252531775,1367.5248063967479
2023-08-21,S005_P0009,948,893.8227505350307,503.2897595282946,1253.8413133932672
2023-08-28,S005_P0009,684,969.6559068493946,579.1229158426586,1329.6744697076313
2023-09-04,S005_P0009,1057,947.8660278899167,557.3330368831807,1307.8845907481534
2023-09-11,S005_P0009,727,960.29602372805,569.763032721314,1320.3145865862866
2023-09-18,S005_P0009,1286,971.5411312130288,581.0081402062929,1331.5596940712655
2023-09-25,S005_P0009,798,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-02,S005_P0009,1150,972.5849380602817,582.0519470535457,1332.6035009185184
2023-10-09,S005_P0009,620,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-16,S005_P0009,1086,986.7601714262861,596.22718041955,1346.7787342845227
2023-10-23,S005_P0009,391,919.8904738706564,529.3574828639203,1279.9090367288932
2023-10-30,S005_P0009,829,941.0664866522039,550.5334956454678,1301.0850495104405
2023-11-06,S005_P0009,613,997.7280016852397,607.1950106785036,1357.7465645434763
2023-11-13,S005_P0009,870,947.8660278899167,557.3330368831807,1307.8845907481534
2023-11-20,S005_P0009,1085,893.5695569851474,503.0365659784114,1253.588119843384
2023-11-27,S005_P0009,746,985.0123152531072,594.4793242463711,1345.030878111344
2023-12-04,S005_P0009,1006,962.8624340966495,572.3294430899134,1322.880996954886
2023-12-11,S005_P0009,884,955.2622755116304,564.7292845048944,1315.280838369867
2023-12-18,S005_P0009,387,955.2622755116304,564.7292845048944,1315.280838369867
2023-12-25,S005_P0009,904,949.7451837685833,559.2121927618473,1309.76374662682
2023-07-03,S005_P0010,838,956.1821041640084,565.6491131572723,1316.200667022245
2023-07-10,S005_P0010,831,968.6121000021417,578.0791089954057,1328.6306628603784
2023-07-17,S005_P0010,1083,968.6121000021417,578.0791089954057,1328.6306628603784
2023-07-24,S005_P0010,873,968.6121000021417,578.0791089954057,1328.6306628603784
2023-07-31,S005_P0010,1191,930.8076921974548,540.2747011907188,1290.8262550556915
2023-08-07,S005_P0010,729,963.578351785722,573.0453607789859,1323.5969146439588
2023-08-14,S005_P0010,567,980.9010143343734,590.3680233276373,1340.9195771926102
2023-08-21,S005_P0010,1118,939.1849933452168,548.6520023384808,1299.2035562034534
2023-08-28,S005_P0010,1184,945.6901837568889,555.157192750153,1305.7087466151256
2023-09-04,S005_P0010,1141,961.3398305753029,570.8068395685668,1321.3583934335397
2023-09-11,S005_P0010,1388,987.7714143011156,597.2384232943796,1347.7899771593522
2023-09-18,S005_P0010,726,961.3398305753029,570.8068395685668,1321.3583934335397
2023-09-25,S005_P0010,876,972.5849380602817,582.0519470535457,1332.6035009185184
2023-10-02,S005_P0010,468,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-09,S005_P0010,1341,1021.7965829334578,631.2635919267218,1381.8151457916945
2023-10-16,S005_P0010,624,951.6173266116707,561.0843356049347,1311.6358894699074
2023-10-23,S005_P0010,1054,939.1873307735374,548.6543397668013,1299.205893631774
2023-10-30,S005_P0010,665,936.1265465149556,545.5935555082197,1296.1451093731923
2023-11-06,S005_P0010,1125,942.832279673497,552.299288666761,1302.8508425317336
2023-11-13,S005_P0010,840,951.6173266116707,561.0843356049347,1311.6358894699074
2023-11-20,S005_P0010,745,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-27,S005_P0010,1044,971.5411312130288,581.0081402062929,1331.5596940712655
2023-12-04,S005_P0010,1394,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-11,S005_P0010,1003,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-18,S005_P0010,851,999.1901672644194,608.6571762576834,1359.208730122656
2023-12-25,S005_P0010,707,952.6611334589236,562.1281424521876,1312.6796963171603
2023-07-03,S005_P0011,918,968.6121000021417,578.0791089954057,1328.6306628603784
2023-07-10,S005_P0011,1020,963.578351785722,573.0453607789859,1323.5969146439588
2023-07-17,S005_P0011,1887,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-24,S005_P0011,958,892.7179855367339,502.1849945299978,1252.7365483949707
2023-07-31,S005_P0011,982,934.3208088539071,543.787817847171,1294.339371712144
2023-08-07,S005_P0011,990,942.5682493504054,552.0352583436693,1302.5868122086422
2023-08-14,S005_P0011,658,937.3133099653146,546.7803189585786,1297.3318728235513
2023-08-21,S005_P0011,719,918.3776963593215,527.8447053525854,1278.396259217558
2023-08-28,S005_P0011,1026,979.8572074871205,589.3242164803844,1339.875770345357
2023-09-04,S005_P0011,932,951.6173266116707,561.0843356049347,1311.6358894699074
2023-09-11,S005_P0011,993,960.29602372805,569.763032721314,1320.3145865862866
2023-09-18,S005_P0011,824,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-25,S005_P0011,1079,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-02,S005_P0011,713,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-09,S005_P0011,1164,971.9540092829111,581.4210182761751,1331.9725721411478
2023-10-16,S005_P0011,1042,949.8039463817053,559.2709553749692,1309.822509239942
2023-10-23,S005_P0011,801,913.9444456477057,523.4114546409696,1273.9630085059425
2023-10-30,S005_P0011,1319,963.9062409439024,573.3732499371663,1323.9248038021392
2023-11-06,S005_P0011,1196,884.8988574634631,494.365866456727,1244.9174203216999
2023-11-13,S005_P0011,871,955.2622755116304,564.7292845048944,1315.280838369867
2023-11-20,S005_P0011,799,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-27,S005_P0011,1274,963.9062409439024,573.3732499371663,1323.9248038021392
2023-12-04,S005_P0011,538,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-11,S005_P0011,773,935.0447579485306,544.5117669417946,1295.0633208067673
2023-12-18,S005_P0011,917,962.8624340966495,572.3294430899134,1322.880996954886
2023-12-25,S005_P0011,750,951.6173266116707,561.0843356049347,1311.6358894699074
2023-07-03,S005_P0012,1207,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-10,S005_P0012,684,952.658796030603,562.1258050238669,1312.6773588888395
2023-07-17,S005_P0012,1354,925.3927337499451,534.8597427432092,1285.4112966081818
