week_start,sku_id,units_sold,seasonal_naive
2023-12-18,S004_P0019,388,1022.0
2023-12-25,S004_P0019,906,614.0
2022-01-03,S004_P0020,958,
2022-01-10,S004_P0020,1406,
2022-01-17,S004_P0020,688,
2022-01-24,S004_P0020,1078,
2022-01-31,S004_P0020,639,
2022-02-07,S004_P0020,977,
2022-02-14,S004_P0020,1147,
2022-02-21,S004_P0020,932,
2022-02-28,S004_P0020,1550,
2022-03-07,S004_P0020,1617,
2022-03-14,S004_P0020,404,
2022-03-21,S004_P0020,800,
2022-03-28,S004_P0020,501,
2022-04-04,S004_P0020,698,
2022-04-11,S004_P0020,720,
2022-04-18,S004_P0020,445,
2022-04-25,S004_P0020,1030,
2022-05-02,S004_P0020,957,
2022-05-09,S004_P0020,1031,
2022-05-16,S004_P0020,850,
2022-05-23,S004_P0020,395,
2022-05-30,S004_P0020,1314,
2022-06-06,S004_P0020,437,
2022-06-13,S004_P0020,921,
2022-06-20,S004_P0020,1357,
2022-06-27,S004_P0020,942,
2022-07-04,S004_P0020,1280,
2022-07-11,S004_P0020,967,
2022-07-18,S004_P0020,1258,
2022-07-25,S004_P0020,1332,
2022-08-01,S004_P0020,687,
2022-08-08,S004_P0020,740,
2022-08-15,S004_P0020,1242,
2022-08-22,S004_P0020,677,
2022-08-29,S004_P0020,1077,
2022-09-05,S004_P0020,1234,
2022-09-12,S004_P0020,716,
2022-09-19,S004_P0020,748,
2022-09-26,S004_P0020,1184,
2022-10-03,S004_P0020,1198,
2022-10-10,S004_P0020,1518,
2022-10-17,S004_P0020,914,
2022-10-24,S004_P0020,943,
2022-10-31,S004_P0020,1000,
2022-11-07,S004_P0020,936,
2022-11-14,S004_P0020,671,
2022-11-21,S004_P0020,1065,
2022-11-28,S004_P0020,684,
2022-12-05,S004_P0020,1023,
2022-12-12,S004_P0020,934,
2022-12-19,S004_P0020,703,
2022-12-26,S004_P0020,883,
2023-01-02,S004_P0020,1046,958.0
2023-01-09,S004_P0020,757,1406.0
2023-01-16,S004_P0020,740,688.0
2023-01-23,S004_P0020,792,1078.0
2023-01-30,S004_P0020,1093,639.0
2023-02-06,S004_P0020,1083,977.0
2023-02-13,S004_P0020,960,1147.0
2023-02-20,S004_P0020,510,932.0
2023-02-27,S004_P0020,798,1550.0
2023-03-06,S004_P0020,1041,1617.0
2023-03-13,S004_P0020,857,404.0
2023-03-20,S004_P0020,655,800.0
2023-03-27,S004_P0020,1263,501.0
2023-04-03,S004_P0020,712,698.0
2023-04-10,S004_P0020,999,720.0
2023-04-17,S004_P0020,1013,445.0
2023-04-24,S004_P0020,928,1030.0
2023-05-01,S004_P0020,952,957.0
2023-05-08,S004_P0020,545,1031.0
2023-05-15,S004_P0020,1213,850.0
2023-05-22,S004_P0020,689,395.0
2023-05-29,S004_P0020,984,1314.0
2023-06-05,S004_P0020,724,437.0
2023-06-12,S004_P0020,977,921.0
2023-06-19,S004_P0020,1102,1357.0
2023-06-26,S004_P0020,578,942.0
2023-07-03,S004_P0020,1186,1280.0
2023-07-10,S004_P0020,617,967.0
2023-07-17,S004_P0020,919,1258.0
2023-07-24,S004_P0020,819,1332.0
2023-07-31,S004_P0020,962,687.0
2023-08-07,S004_P0020,809,740.0
2023-08-14,S004_P0020,837,1242.0
2023-08-21,S004_P0020,873,677.0
2023-08-28,S004_P0020,800,1077.0
2023-09-04,S004_P0020,1145,1234.0
2023-09-11,S004_P0020,1052,716.0
2023-09-18,S004_P0020,1267,748.0
2023-09-25,S004_P0020,983,1184.0
2023-10-02,S004_P0020,819,1198.0
2023-10-09,S004_P0020,768,1518.0
2023-10-16,S004_P0020,1224,914.0
2023-10-23,S004_P0020,1348,943.0
2023-10-30,S004_P0020,788,1000.0
2023-11-06,S004_P0020,1732,936.0
2023-11-13,S004_P0020,1328,671.0
2023-11-20,S004_P0020,1150,1065.0
2023-11-27,S004_P0020,672,684.0
2023-12-04,S004_P0020,705,1023.0
2023-12-11,S004_P0020,1725,934.0
2023-12-18,S004_P0020,1099,703.0
2023-12-25,S004_P0020,858,883.0
2022-01-03,S005_P0001,1025,
2022-01-10,S005_P0001,621,
2022-01-17,S005_P0001,850,
2022-01-24,S005_P0001,625,
2022-01-31,S005_P0001,1195,
2022-02-07,S005_P0001,511,
2022-02-14,S005_P0001,604,
2022-02-21,S005_P0001,828,
2022-02-28,S005_P0001,1460,
2022-03-07,S005_P0001,1092,
2022-03-14,S005_P0001,680,
2022-03-21,S005_P0001,839,
2022-03-28,S005_P0001,768,
2022-04-04,S005_P0001,861,
2022-04-11,S005_P0001,837,
2022-04-18,S005_P0001,373,
2022-04-25,S005_P0001,791,
2022-05-02,S005_P0001,1273,
2022-05-09,S005_P0001,748,
2022-05-16,S005_P0001,1391,
2022-05-23,S005_P0001,911,
2022-05-30,S005_P0001,303,
2022-06-06,S005_P0001,899,
2022-06-13,S005_P0001,1585,
2022-06-20,S005_P0001,765,
2022-06-27,S005_P0001,1076,
2022-07-04,S005_P0001,700,
2022-07-11,S005_P0001,1139,
2022-07-18,S005_P0001,875,
2022-07-25,S005_P0001,1400,
2022-08-01,S005_P0001,851,
2022-08-08,S005_P0001,590,
2022-08-15,S005_P0001,1099,
2022-08-22,S005_P0001,869,
2022-08-29,S005_P0001,860,
2022-09-05,S005_P0001,1237,
2022-09-12,S005_P0001,788,
2022-09-19,S005_P0001,964,
2022-09-26,S005_P0001,1376,
2022-10-03,S005_P0001,576,
2022-10-10,S005_P0001,1215,
2022-10-17,S005_P0001,560,
2022-10-24,S005_P0001,735,
2022-10-31,S005_P0001,980,
2022-11-07,S005_P0001,721,
2022-11-14,S005_P0001,1116,
2022-11-21,S005_P0001,821,
2022-11-28,S005_P0001,1236,
2022-12-05,S005_P0001,1164,
2022-12-12,S005_P0001,1254,
2022-12-19,S005_P0001,775,
2022-12-26,S005_P0001,577,
2023-01-02,S005_P0001,724,1025.0
2023-01-09,S005_P0001,551,621.0
2023-01-16,S005_P0001,644,850.0
2023-01-23,S005_P0001,1080,625.0
2023-01-30,S005_P0001,858,1195.0
2023-02-06,S005_P0001,1408,511.0
2023-02-13,S005_P0001,1215,604.0
2023-02-20,S005_P0001,1305,828.0
2023-02-27,S005_P0001,1029,1460.0
2023-03-06,S005_P0001,547,1092.0
2023-03-13,S005_P0001,487,680.0
2023-03-20,S005_P0001,705,839.0
2023-03-27,S005_P0001,1002,768.0
2023-04-03,S005_P0001,836,861.0
2023-04-10,S005_P0001,808,837.0
2023-04-17,S005_P0001,798,373.0
2023-04-24,S005_P0001,1181,791.0
2023-05-01,S005_P0001,944,1273.0
2023-05-08,S005_P0001,522,748.0
2023-05-15,S005_P0001,956,1391.0
2023-05-22,S005_P0001,936,911.0
2023-05-29,S005_P0001,712,303.0
2023-06-05,S005_P0001,672,899.0
2023-06-12,S005_P0001,961,1585.0
2023-06-19,S005_P0001,675,765.0
2023-06-26,S005_P0001,853,1076.0
2023-07-03,S005_P0001,666,700.0
2023-07-10,S005_P0001,560,1139.0
2023-07-17,S005_P0001,1247,875.0
2023-07-24,S005_P0001,1619,1400.0
2023-07-31,S005_P0001,1113,851.0
2023-08-07,S005_P0001,711,590.0
2023-08-14,S005_P0001,1103,1099.0
2023-08-21,S005_P0001,914,869.0
2023-08-28,S005_P0001,544,860.0
2023-09-04,S005_P0001,944,1237.0
2023-09-11,S005_P0001,2268,788.0
2023-09-18,S005_P0001,1436,964.0
2023-09-25,S005_P0001,681,1376.0
2023-10-02,S005_P0001,568,576.0
2023-10-09,S005_P0001,1087,1215.0
2023-10-16,S005_P0001,1733,560.0
2023-10-23,S005_P0001,856,735.0
2023-10-30,S005_P0001,1109,980.0
2023-11-06,S005_P0001,951,721.0
2023-11-13,S005_P0001,1074,1116.0
2023-11-20,S005_P0001,703,821.0
2023-11-27,S005_P0001,793,1236.0
2023-12-04,S005_P0001,563,1164.0
2023-12-11,S005_P0001,809,1254.0
2023-12-18,S005_P0001,863,775.0
2023-12-25,S005_P0001,743,577.0
2022-01-03,S005_P0002,810,
2022-01-10,S005_P0002,1515,
2022-01-17,S005_P0002,1621,
2022-01-24,S005_P0002,595,
2022-01-31,S005_P0002,559,
2022-02-07,S005_P0002,1162,
2022-02-14,S005_P0002,1090,
2022-02-21,S005_P0002,1374,
2022-02-28,S005_P0002,565,
2022-03-07,S005_P0002,773,
2022-03-14,S005_P0002,1196,
2022-03-21,S005_P0002,968,
2022-03-28,S005_P0002,495,
2022-04-04,S005_P0002,1004,
2022-04-11,S005_P0002,415,
2022-04-18,S005_P0002,1087,
2022-04-25,S005_P0002,818,
2022-05-02,S005_P0002,964,
2022-05-09,S005_P0002,1167,
2022-05-16,S005_P0002,1173,
2022-05-23,S005_P0002,644,
2022-05-30,S005_P0002,714,
2022-06-06,S005_P0002,758,
2022-06-13,S005_P0002,653,
2022-06-20,S005_P0002,604,
2022-06-27,S005_P0002,1382,
2022-07-04,S005_P0002,705,
2022-07-11,S005_P0002,863,
2022-07-18,S005_P0002,984,
2022-07-25,S005_P0002,920,
2022-08-01,S005_P0002,398,
2022-08-08,S005_P0002,1147,
2022-08-15,S005_P0002,799,
2022-08-22,S005_P0002,992,
2022-08-29,S005_P0002,434,
2022-09-05,S005_P0002,810,
2022-09-12,S005_P0002,1118,
2022-09-19,S005_P0002,304,
2022-09-26,S005_P0002,967,
2022-10-03,S005_P0002,781,
2022-10-10,S005_P0002,685,
2022-10-17,S005_P0002,655,
2022-10-24,S005_P0002,938,
2022-10-31,S005_P0002,1347,
2022-11-07,S005_P0002,812,
2022-11-14,S005_P0002,962,
2022-11-21,S005_P0002,559,
2022-11-28,S005_P0002,557,
2022-12-05,S005_P0002,1176,
2022-12-12,S005_P0002,1003,
2022-12-19,S005_P0002,1128,
2022-12-26,S005_P0002,1242,
2023-01-02,S005_P0002,932,810.0
2023-01-09,S005_P0002,739,1515.0
2023-01-16,S005_P0002,1042,1621.0
2023-01-23,S005_P0002,657,595.0
2023-01-30,S005_P0002,1039,559.0
2023-02-06,S005_P0002,1279,1162.0
2023-02-13,S005_P0002,1490,1090.0
2023-02-20,S005_P0002,603,1374.0
2023-02-27,S005_P0002,1198,565.0
2023-03-06,S005_P0002,1151,773.0
2023-03-13,S005_P0002,618,1196.0
2023-03-20,S005_P0002,852,968.0
2023-03-27,S005_P0002,1096,495.0
2023-04-03,S005_P0002,1149,1004.0
2023-04-10,S005_P0002,1332,415.0
2023-04-17,S005_P0002,638,1087.0
2023-04-24,S005_P0002,649,818.0
2023-05-01,S005_P0002,966,964.0
2023-05-08,S005_P0002,960,1167.0
2023-05-15,S005_P0002,729,1173.0
2023-05-22,S005_P0002,1013,644.0
2023-05-29,S005_P0002,732,714.0
2023-06-05,S005_P0002,454,758.0
2023-06-12,S005_P0002,1998,653.0
2023-06-19,S005_P0002,940,604.0
2023-06-26,S005_P0002,1258,1382.0
2023-07-03,S005_P0002,1342,705.0
2023-07-10,S005_P0002,1289,863.0
2023-07-17,S005_P0002,1172,984.0
2023-07-24,S005_P0002,1242,920.0
2023-07-31,S005_P0002,1007,398.0
2023-08-07,S005_P0002,1234,1147.0
2023-08-14,S005_P0002,1172,799.0
2023-08-21,S005_P0002,991,992.0
2023-08-28,S005_P0002,710,434.0
2023-09-04,S005_P0002,622,810.0
2023-09-11,S005_P0002,966,1118.0
2023-09-18,S005_P0002,1348,304.0
2023-09-25,S005_P0002,253,967.0
2023-10-02,S005_P0002,731,781.0
2023-10-09,S005_P0002,1079,685.0
2023-10-16,S005_P0002,773,655.0
2023-10-23,S005_P0002,730,938.0
2023-10-30,S005_P0002,986,1347.0
2023-11-06,S005_P0002,843,812.0
2023-11-13,S005_P0002,618,962.0
2023-11-20,S005_P0002,638,559.0
2023-11-27,S005_P0002,1010,557.0
2023-12-04,S005_P0002,870,1176.0
2023-12-11,S005_P0002,1455,1003.0
2023-12-18,S005_P0002,1396,1128.0
2023-12-25,S005_P0002,1394,1242.0
2022-01-03,S005_P0003,957,
2022-01-10,S005_P0003,1076,
2022-01-17,S005_P0003,956,
2022-01-24,S005_P0003,1518,
2022-01-31,S005_P0003,1241,
2022-02-07,S005_P0003,1258,
2022-02-14,S005_P0003,1243,
2022-02-21,S005_P0003,1093,
2022-02-28,S005_P0003,614,
2022-03-07,S005_P0003,732,
2022-03-14,S005_P0003,733,
2022-03-21,S005_P0003,984,
2022-03-28,S005_P0003,1162,
2022-04-04,S005_P0003,955,
2022-04-11,S005_P0003,1312,
2022-04-18,S005_P0003,1032,
2022-04-25,S005_P0003,981,
2022-05-02,S005_P0003,1088,
2022-05-09,S005_P0003,741,
2022-05-16,S005_P0003,865,
2022-05-23,S005_P0003,985,
2022-05-30,S005_P0003,1070,
2022-06-06,S005_P0003,608,
2022-06-13,S005_P0003,857,
2022-06-20,S005_P0003,1263,
2022-06-27,S005_P0003,1035,
2022-07-04,S005_P0003,871,
2022-07-11,S005_P0003,1409,
2022-07-18,S005_P0003,1469,
2022-07-25,S005_P0003,822,
2022-08-01,S005_P0003,1523,
2022-08-08,S005_P0003,954,
2022-08-15,S005_P0003,951,
2022-08-22,S005_P0003,1067,
2022-08-29,S005_P0003,1140,
2022-09-05,S005_P0003,1149,
2022-09-12,S005_P0003,949,
2022-09-19,S005_P0003,1029,
2022-09-26,S005_P0003,434,
2022-10-03,S005_P0003,1175,
2022-10-10,S005_P0003,454,
2022-10-17,S005_P0003,1170,
2022-10-24,S005_P0003,1093,
2022-10-31,S005_P0003,1032,
2022-11-07,S005_P0003,704,
2022-11-14,S005_P0003,1072,
2022-11-21,S005_P0003,1084,
2022-11-28,S005_P0003,871,
2022-12-05,S005_P0003,1107,
2022-12-12,S005_P0003,1447,
2022-12-19,S005_P0003,732,
2022-12-26,S005_P0003,697,
2023-01-02,S005_P0003,648,957.0
2023-01-09,S005_P0003,1239,1076.0
2023-01-16,S005_P0003,710,956.0
2023-01-23,S005_P0003,1461,1518.0
2023-01-30,S005_P0003,726,1241.0
2023-02-06,S005_P0003,1286,1258.0
2023-02-13,S005_P0003,855,1243.0
2023-02-20,S005_P0003,700,1093.0
2023-02-27,S005_P0003,750,614.0
2023-03-06,S005_P0003,1143,732.0
2023-03-13,S005_P0003,968,733.0
2023-03-20,S005_P0003,956,984.0
2023-03-27,S005_P0003,1122,1162.0
2023-04-03,S005_P0003,719,955.0
2023-04-10,S005_P0003,1009,1312.0
2023-04-17,S005_P0003,1129,1032.0
2023-04-24,S005_P0003,623,981.0
2023-05-01,S005_P0003,636,1088.0
2023-05-08,S005_P0003,963,741.0
2023-05-15,S005_P0003,991,865.0
2023-05-22,S005_P0003,789,985.0
2023-05-29,S005_P0003,745,1070.0
2023-06-05,S005_P0003,1175,608.0
2023-06-12,S005_P0003,579,857.0
2023-06-19,S005_P0003,936,1263.0
2023-06-26,S005_P0003,1988,1035.0
2023-07-03,S005_P0003,978,871.0
2023-07-10,S005_P0003,1616,1409.0
2023-07-17,S005_P0003,700,1469.0
2023-07-24,S005_P0003,1049,822.0
2023-07-31,S005_P0003,905,1523.0
2023-08-07,S005_P0003,1289,954.0
2023-08-14,S005_P0003,890,951.0
2023-08-21,S005_P0003,772,1067.0
2023-08-28,S005_P0003,581,1140.0
2023-09-04,S005_P0003,714,1149.0
2023-09-11,S005_P0003,861,949.0
2023-09-18,S005_P0003,1514,1029.0
2023-09-25,S005_P0003,1354,434.0
2023-10-02,S005_P0003,1710,1175.0
2023-10-09,S005_P0003,1533,454.0
2023-10-16,S005_P0003,679,1170.0
2023-10-23,S005_P0003,905,1093.0
2023-10-30,S005_P0003,989,1032.0
2023-11-06,S005_P0003,954,704.0
2023-11-13,S005_P0003,1049,1072.0
2023-11-20,S005_P0003,941,1084.0
2023-11-27,S005_P0003,1475,871.0
2023-12-04,S005_P0003,1108,1107.0
2023-12-11,S005_P0003,932,1447.0
2023-12-18,S005_P0003,732,732.0
2023-12-25,S005_P0003,1338,697.0
2022-01-03,S005_P0004,953,
2022-01-10,S005_P0004,626,
2022-01-17,S005_P0004,845,
2022-01-24,S005_P0004,937,
2022-01-31,S005_P0004,1311,
2022-02-07,S005_P0004,855,
2022-02-14,S005_P0004,1020,
2022-02-21,S005_P0004,1383,
2022-02-28,S005_P0004,995,
2022-03-07,S005_P0004,1254,
2022-03-14,S005_P0004,839,
2022-03-21,S005_P0004,1177,
2022-03-28,S005_P0004,1174,
2022-04-04,S005_P0004,1139,
2022-04-11,S005_P0004,939,
2022-04-18,S005_P0004,1003,
2022-04-25,S005_P0004,1482,
2022-05-02,S005_P0004,964,
2022-05-09,S005_P0004,1159,
2022-05-16,S005_P0004,880,
2022-05-23,S005_P0004,532,
2022-05-30,S005_P0004,782,
2022-06-06,S005_P0004,894,
2022-06-13,S005_P0004,968,
2022-06-20,S005_P0004,607,
2022-06-27,S005_P0004,798,
2022-07-04,S005_P0004,920,
2022-07-11,S005_P0004,1242,
2022-07-18,S005_P0004,712,
2022-07-25,S005_P0004,615,
2022-08-01,S005_P0004,1052,
2022-08-08,S005_P0004,874,
2022-08-15,S005_P0004,922,
2022-08-22,S005_P0004,1115,
2022-08-29,S005_P0004,1012,
2022-09-05,S005_P0004,737,
2022-09-12,S005_P0004,1023,
2022-09-19,S005_P0004,652,
2022-09-26,S005_P0004,998,
2022-10-03,S005_P0004,1093,
2022-10-10,S005_P0004,1103,
2022-10-17,S005_P0004,530,
2022-10-24,S005_P0004,511,
2022-10-31,S005_P0004,708,
2022-11-07,S005_P0004,558,
2022-11-14,S005_P0004,1127,
2022-11-21,S005_P0004,678,
2022-11-28,S005_P0004,840,
2022-12-05,S005_P0004,568,
2022-12-12,S005_P0004,603,
2022-12-19,S005_P0004,931,
2022-12-26,S005_P0004,948,
2023-01-02,S005_P0004,855,953.0
2023-01-09,S005_P0004,1094,626.0
2023-01-16,S005_P0004,1040,845.0
2023-01-23,S005_P0004,1013,937.0
2023-01-30,S005_P0004,1108,1311.0
2023-02-06,S005_P0004,730,855.0
2023-02-13,S005_P0004,1399,1020.0
2023-02-20,S005_P0004,595,1383.0
2023-02-27,S005_P0004,874,995.0
2023-03-06,S005_P0004,894,1254.0
2023-03-13,S005_P0004,970,839.0
2023-03-20,S005_P0004,561,1177.0
2023-03-27,S005_P0004,1088,1174.0
2023-04-03,S005_P0004,635,1139.0
2023-04-10,S005_P0004,903,939.0
2023-04-17,S005_P0004,649,1003.0
2023-04-24,S005_P0004,1861,1482.0
2023-05-01,S005_P0004,869,964.0
2023-05-08,S005_P0004,543,1159.0
2023-05-15,S005_P0004,1460,880.0
2023-05-22,S005_P0004,956,532.0
2023-05-29,S005_P0004,557,782.0
2023-06-05,S005_P0004,980,894.0
2023-06-12,S005_P0004,1088,968.0
2023-06-19,S005_P0004,1297,607.0
2023-06-26,S005_P0004,687,798.0
2023-07-03,S005_P0004,1287,920.0
2023-07-10,S005_P0004,812,1242.0
2023-07-17,S005_P0004,1314,712.0
2023-07-24,S005_P0004,1364,615.0
2023-07-31,S005_P0004,1200,1052.0
2023-08-07,S005_P0004,292,874.0
2023-08-14,S005_P0004,718,922.0
2023-08-21,S005_P0004,786,1115.0
2023-08-28,S005_P0004,845,1012.0
2023-09-04,S005_P0004,957,737.0
2023-09-11,S005_P0004,1418,1023.0
2023-09-18,S005_P0004,905,652.0
2023-09-25,S005_P0004,972,998.0
2023-10-02,S005_P0004,554,1093.0
2023-10-09,S005_P0004,762,1103.0
2023-10-16,S005_P0004,1371,530.0
2023-10-23,S005_P0004,1269,511.0
2023-10-30,S005_P0004,1040,708.0
2023-11-06,S005_P0004,706,558.0
2023-11-13,S005_P0004,1491,1127.0
2023-11-20,S005_P0004,1375,678.0
2023-11-27,S005_P0004,563,840.0
2023-12-04,S005_P0004,1122,568.0
2023-12-11,S005_P0004,1149,603.0
2023-12-18,S005_P0004,983,931.0
2023-12-25,S005_P0004,846,948.0
2022-01-03,S005_P0005,680,
2022-01-10,S005_P0005,1049,
2022-01-17,S005_P0005,898,
2022-01-24,S005_P0005,1308,
2022-01-31,S005_P0005,1167,
2022-02-07,S005_P0005,570,
2022-02-14,S005_P0005,834,
2022-02-21,S005_P0005,725,
2022-02-28,S005_P0005,897,
2022-03-07,S005_P0005,932,
2022-03-14,S005_P0005,818,
2022-03-21,S005_P0005,637,
2022-03-28,S005_P0005,667,
2022-04-04,S005_P0005,1308,
2022-04-11,S005_P0005,878,
2022-04-18,S005_P0005,686,
2022-04-25,S005_P0005,1044,
2022-05-02,S005_P0005,697,
2022-05-09,S005_P0005,539,
2022-05-16,S005_P0005,689,
2022-05-23,S005_P0005,910,
2022-05-30,S005_P0005,1232,
2022-06-06,S005_P0005,1863,
2022-06-13,S005_P0005,924,
2022-06-20,S005_P0005,1244,
2022-06-27,S005_P0005,1029,
2022-07-04,S005_P0005,1193,
2022-07-11,S005_P0005,748,
2022-07-18,S005_P0005,777,
2022-07-25,S005_P0005,1380,
2022-08-01,S005_P0005,1180,
2022-08-08,S005_P0005,1459,
2022-08-15,S005_P0005,638,
2022-08-22,S005_P0005,595,
2022-08-29,S005_P0005,473,
2022-09-05,S005_P0005,1281,
2022-09-12,S005_P0005,1165,
2022-09-19,S005_P0005,869,
2022-09-26,S005_P0005,1634,
2022-10-03,S005_P0005,645,
2022-10-10,S005_P0005,914,
2022-10-17,S005_P0005,1366,
2022-10-24,S005_P0005,871,
2022-10-31,S005_P0005,1303,
2022-11-07,S005_P0005,1009,
2022-11-14,S005_P0005,1533,
2022-11-21,S005_P0005,1313,
2022-11-28,S005_P0005,981,
2022-12-05,S005_P0005,846,
2022-12-12,S005_P0005,997,
2022-12-19,S005_P0005,1346,
2022-12-26,S005_P0005,1609,
2023-01-02,S005_P0005,1242,680.0
2023-01-09,S005_P0005,950,1049.0
2023-01-16,S005_P0005,828,898.0
2023-01-23,S005_P0005,733,1308.0
2023-01-30,S005_P0005,773,1167.0
2023-02-06,S005_P0005,832,570.0
2023-02-13,S005_P0005,1188,834.0
2023-02-20,S005_P0005,692,725.0
2023-02-27,S005_P0005,883,897.0
2023-03-06,S005_P0005,649,932.0
2023-03-13,S005_P0005,1406,818.0
2023-03-20,S005_P0005,1071,637.0
2023-03-27,S005_P0005,1183,667.0
2023-04-03,S005_P0005,1173,1308.0
2023-04-10,S005_P0005,586,878.0
2023-04-17,S005_P0005,1213,686.0
2023-04-24,S005_P0005,1141,1044.0
2023-05-01,S005_P0005,1238,697.0
2023-05-08,S005_P0005,994,539.0
2023-05-15,S005_P0005,417,689.0
2023-05-22,S005_P0005,1600,910.0
2023-05-29,S005_P0005,900,1232.0
2023-06-05,S005_P0005,1191,1863.0
2023-06-12,S005_P0005,1173,924.0
2023-06-19,S005_P0005,1030,1244.0
2023-06-26,S005_P0005,741,1029.0
2023-07-03,S005_P0005,779,1193.0
2023-07-10,S005_P0005,973,748.0
2023-07-17,S005_P0005,957,777.0
2023-07-24,S005_P0005,1206,1380.0
2023-07-31,S005_P0005,1292,1180.0
2023-08-07,S005_P0005,1322,1459.0
2023-08-14,S005_P0005,488,638.0
2023-08-21,S005_P0005,793,595.0
2023-08-28,S005_P0005,667,473.0
2023-09-04,S005_P0005,893,1281.0
2023-09-11,S005_P0005,1001,1165.0
2023-09-18,S005_P0005,690,869.0
2023-09-25,S005_P0005,869,1634.0
2023-10-02,S005_P0005,854,645.0
2023-10-09,S005_P0005,547,914.0
2023-10-16,S005_P0005,1433,1366.0
2023-10-23,S005_P0005,964,871.0
2023-10-30,S005_P0005,1035,1303.0
2023-11-06,S005_P0005,1146,1009.0
2023-11-13,S005_P0005,804,1533.0
2023-11-20,S005_P0005,1376,1313.0
2023-11-27,S005_P0005,959,981.0
2023-12-04,S005_P0005,686,846.0
2023-12-11,S005_P0005,998,997.0
2023-12-18,S005_P0005,855,1346.0
2023-12-25,S005_P0005,1599,1609.0
2022-01-03,S005_P0006,914,
2022-01-10,S005_P0006,626,
2022-01-17,S005_P0006,1117,
2022-01-24,S005_P0006,722,
2022-01-31,S005_P0006,999,
2022-02-07,S005_P0006,1119,
2022-02-14,S005_P0006,775,
2022-02-21,S005_P0006,698,
2022-02-28,S005_P0006,746,
2022-03-07,S005_P0006,725,
2022-03-14,S005_P0006,852,
2022-03-21,S005_P0006,1402,
2022-03-28,S005_P0006,1187,
2022-04-04,S005_P0006,1253,
2022-04-11,S005_P0006,406,
2022-04-18,S005_P0006,638,
2022-04-25,S005_P0006,1000,
2022-05-02,S005_P0006,1041,
2022-05-09,S005_P0006,1150,
2022-05-16,S005_P0006,807,
2022-05-23,S005_P0006,772,
2022-05-30,S005_P0006,1056,
2022-06-06,S005_P0006,1321,
2022-06-13,S005_P0006,615,
2022-06-20,S005_P0006,927,
2022-06-27,S005_P0006,760,
2022-07-04,S005_P0006,256,
2022-07-11,S005_P0006,1249,
2022-07-18,S005_P0006,714,
2022-07-25,S005_P0006,760,
2022-08-01,S005_P0006,1300,
2022-08-08,S005_P0006,622,
2022-08-15,S005_P0006,856,
2022-08-22,S005_P0006,1218,
2022-08-29,S005_P0006,1019,
2022-09-05,S005_P0006,1501,
2022-09-12,S005_P0006,1244,
2022-09-19,S005_P0006,598,
2022-09-26,S005_P0006,994,
2022-10-03,S005_P0006,1466,
2022-10-10,S005_P0006,1023,
2022-10-17,S005_P0006,648,
2022-10-24,S005_P0006,1509,
2022-10-31,S005_P0006,1166,
2022-11-07,S005_P0006,1383,
2022-11-14,S005_P0006,1233,
2022-11-21,S005_P0006,645,
2022-11-28,S005_P0006,827,
2022-12-05,S005_P0006,819,
2022-12-12,S005_P0006,451,
2022-12-19,S005_P0006,585,
2022-12-26,S005_P0006,932,
2023-01-02,S005_P0006,809,914.0
2023-01-09,S005_P0006,453,626.0
2023-01-16,S005_P0006,1035,1117.0
2023-01-23,S005_P0006,942,722.0
2023-01-30,S005_P0006,745,999.0
2023-02-06,S005_P0006,812,1119.0
2023-02-13,S005_P0006,579,775.0
2023-02-20,S005_P0006,621,698.0
2023-02-27,S005_P0006,1271,746.0
2023-03-06,S005_P0006,856,725.0
2023-03-13,S005_P0006,1151,852.0
2023-03-20,S005_P0006,1207,1402.0
2023-03-27,S005_P0006,909,1187.0
2023-04-03,S005_P0006,1095,1253.0
2023-04-10,S005_P0006,719,406.0
2023-04-17,S005_P0006,683,638.0
2023-04-24,S005_P0006,477,1000.0
2023-05-01,S005_P0006,554,1041.0
2023-05-08,S005_P0006,876,1150.0
2023-05-15,S005_P0006,934,807.0
2023-05-22,S005_P0006,844,772.0
2023-05-29,S005_P0006,569,1056.0
2023-06-05,S005_P0006,867,1321.0
2023-06-12,S005_P0006,1475,615.0
2023-06-19,S005_P0006,896,927.0
2023-06-26,S005_P0006,1440,760.0
2023-07-03,S005_P0006,1054,256.0
2023-07-10,S005_P0006,1274,1249.0
2023-07-17,S005_P0006,947,714.0
2023-07-24,S005_P0006,873,760.0
2023-07-31,S005_P0006,1473,1300.0
2023-08-07,S005_P0006,786,622.0
2023-08-14,S005_P0006,577,856.0
2023-08-21,S005_P0006,1038,1218.0
2023-08-28,S005_P0006,880,1019.0
2023-09-04,S005_P0006,650,1501.0
2023-09-11,S005_P0006,1477,1244.0
2023-09-18,S005_P0006,851,598.0
2023-09-25,S005_P0006,1662,994.0
2023-10-02,S005_P0006,1065,1466.0
2023-10-09,S005_P0006,1094,1023.0
2023-10-16,S005_P0006,798,648.0
2023-10-23,S005_P0006,1276,1509.0
2023-10-30,S005_P0006,766,1166.0
2023-11-06,S005_P0006,1452,1383.0
2023-11-13,S005_P0006,587,1233.0
2023-11-20,S005_P0006,857,645.0
2023-11-27,S005_P0006,726,827.0
2023-12-04,S005_P0006,1346,819.0
2023-12-11,S005_P0006,859,451.0
2023-12-18,S005_P0006,1328,585.0
2023-12-25,S005_P0006,1307,932.0
2022-01-03,S005_P0007,1116,
